"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 22 18:58:44 GMT 2024","Sun Sep 22 18:58:45 GMT 2024","888","","sample.feature.spec.js","Playwright site","","","Check title",""
