"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 22 22:13:24 GMT 2024","Sun Sep 22 22:13:25 GMT 2024","670","","sample.feature.spec.js","Playwright site","","","Check title",""
