"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Oct 12 14:12:01 GMT 2024","Sat Oct 12 14:12:31 GMT 2024","30011","","sample.feature.spec.js","Playwright site","","","Check title",""
