"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Sep 25 10:16:58 GMT 2024","Wed Sep 25 10:17:28 GMT 2024","30009","","sample.feature.spec.js","Playwright site","","","Check title",""
