"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Sep 22 21:31:07 GMT 2024","Sun Sep 22 21:31:37 GMT 2024","30013","","sample.feature.spec.js","Playwright site","","","Check title",""
