"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Oct 09 14:14:16 GMT 2024","Wed Oct 09 14:14:46 GMT 2024","30013","","sample.feature.spec.js","Playwright site","","","Check title",""
