"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 23 10:16:58 GMT 2024","Mon Sep 23 10:16:59 GMT 2024","635","","sample.feature.spec.js","Playwright site","","","Check title",""
