"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Oct 06 10:14:18 GMT 2024","Sun Oct 06 10:14:48 GMT 2024","30009","","sample.feature.spec.js","Playwright site","","","Check title",""
