"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Sep 22 20:39:32 GMT 2024","Sun Sep 22 20:40:02 GMT 2024","30012","","sample.feature.spec.js","Playwright site","","","Check title",""
