"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Sep 26 10:15:51 GMT 2024","Thu Sep 26 10:16:21 GMT 2024","30012","","sample.feature.spec.js","Playwright site","","","Check title",""
