"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Oct 23 14:14:00 GMT 2024","Wed Oct 23 14:14:30 GMT 2024","30014","","sample.feature.spec.js","Playwright site","","","Check title",""
