"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Oct 02 10:15:32 GMT 2024","Wed Oct 02 10:16:02 GMT 2024","30010","","sample.feature.spec.js","Playwright site","","","Check title",""
