"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Sep 28 14:12:07 GMT 2024","Sat Sep 28 14:12:37 GMT 2024","30009","","sample.feature.spec.js","Playwright site","","","Check title",""
