"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Sep 22 22:07:51 GMT 2024","Sun Sep 22 22:08:21 GMT 2024","30011","","sample.feature.spec.js","Playwright site","","","Check title",""
