"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Oct 20 14:13:15 GMT 2024","Sun Oct 20 14:13:45 GMT 2024","30011","","sample.feature.spec.js","Playwright site","","","Check title",""
