"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 22 18:54:35 GMT 2024","Sun Sep 22 18:54:36 GMT 2024","884","","sample.feature.spec.js","Playwright site","","","Check title",""
