"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Oct 05 14:12:45 GMT 2024","Sat Oct 05 14:13:15 GMT 2024","30013","","sample.feature.spec.js","Playwright site","","","Check title",""
