"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Oct 18 10:16:45 GMT 2024","Fri Oct 18 10:17:15 GMT 2024","30013","","sample.feature.spec.js","Playwright site","","","Check title",""
