"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 22 22:16:48 GMT 2024","Sun Sep 22 22:16:49 GMT 2024","588","","sample.feature.spec.js","Playwright site","","","Check title",""
